"Occur","Damage_Area","Damage_Claim","Damage_Employee","Damage_Goods","Damage_Revenue","Damage_Sites","Fire_Area","Fire_Claim","Fire_Employee","Fire_Goods","Fire_Revenue","Fire_Sites","HSS_Area","HSS_Claim","HSS_Employee","HSS_Goods","HSS_Revenue","HSS_Sites","Other_Area","Other_Claim","Other_Employee","Other_Goods","Other_Revenue","Other_Sites","Thief_Area","Thief_Claim","Thief_Employee","Thief_Goods","Thief_Revenue","Thief_Sites","TPL_Area","TPL_Claim","TPL_Employee","TPL_Goods","TPL_Revenue","TPL_Sites"
1999-04-18,"(1e+04,Inf]",175058,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",117389,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",576,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",245,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",58133,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",403,"(0,500]","(0,1e+05]","(5e+03,Inf]","(20,Inf]"
1999-04-21,"(1e+04,Inf]",813724,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",136363,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",576,"(0,500]","(2e+05,Inf]","(0,1e+03]","(20,Inf]","(0,5e+03]",216915,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",38108,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",7927,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]"
1999-04-24,"(1e+04,Inf]",121444,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",26572,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",1121,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",385519,"(0,500]","(0,1e+05]","(0,1e+03]","(20,Inf]","(1e+04,Inf]",229698,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",233828,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-04-27,"(1e+04,Inf]",361717,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",43892,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",411546,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",450,"(0,500]","(0,1e+05]","(0,1e+03]","(20,Inf]","(0,5e+03]",45870,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",6743,"(0,500]","(0,1e+05]","(0,1e+03]","(10,20]"
1999-04-30,"(1e+04,Inf]",215821,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",212830,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",406039,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",27,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",121002,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",1614,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-05-03,"(1e+04,Inf]",550937,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",17808998,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",23745,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",969553,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",41683,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",11547,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-05-06,"(1e+04,Inf]",36551,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",4427618,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",33889,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",313402,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",28369,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",38958,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-05-09,"(1e+04,Inf]",68594,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",8001141,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",92242,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",5752,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",147876,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",12838,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1999-05-12,"(1e+04,Inf]",104975,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",12908531,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",228792,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",679493,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",114429,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",738,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]"
1999-05-15,"(1e+04,Inf]",141212,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",56175,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",59907,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]","(0,5e+03]",837,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",84453,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",207413,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-05-18,"(1e+04,Inf]",88423,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",574186,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",120,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",46897,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",191951,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1757,"(0,500]","(2e+05,Inf]","(0,1e+03]","(0,10]"
1999-05-21,"(1e+04,Inf]",207776,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",22314,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",21723,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",113407,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(1e+04,Inf]",103374,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",207643,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-05-24,"(1e+04,Inf]",418554,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",2361970,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",49758,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",12147,"(1e+03,Inf]","(0,1e+05]","(0,1e+03]","(20,Inf]","(0,5e+03]",2719,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",3588,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-05-27,"(1e+04,Inf]",292095,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",809683,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",40816,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",3385,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(0,5e+03]",230222,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",86761,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1999-05-30,"(1e+04,Inf]",356726,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",65196,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",30030,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",25095,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",39069,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",532,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-06-02,"(1e+04,Inf]",123218,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",23208,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",18048,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",14888,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",97764,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",35156,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-06-05,"(1e+04,Inf]",200763,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",53231,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",57196,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",178714,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",66997,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",5220,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]"
1999-06-08,"(1e+04,Inf]",381238,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",285068,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",113826,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",8621,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",91538,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",36701,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-06-11,"(1e+04,Inf]",164204,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",718314,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",102365,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",20386,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",58740,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",3293,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1999-06-14,"(1e+04,Inf]",352092,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",476883,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",162115,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",384,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",40336,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",10922,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-06-17,"(1e+04,Inf]",140014,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",637081,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",6248,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",45494,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",35568,"(0,500]","(2e+05,Inf]","(0,1e+03]","(0,10]","(1e+04,Inf]",19041,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(0,10]"
1999-06-20,"(1e+04,Inf]",539402,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",1525713,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",113820,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",18221,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(0,5e+03]",1392,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",5084,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-06-23,"(1e+04,Inf]",116345,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",66940,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",18225,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",25690,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",273651,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]","(0,5e+03]",6227,"(0,500]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-06-26,"(1e+04,Inf]",195625,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",9195682,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",22464,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",478008,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",50212,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(10,20]","(1e+04,Inf]",11269,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(10,20]"
1999-06-29,"(1e+04,Inf]",204501,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",179297,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",2806,"(0,500]","(2e+05,Inf]","(0,1e+03]","(0,10]","(0,5e+03]",474,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",92388,"(0,500]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",28724,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(0,10]"
1999-07-02,"(1e+04,Inf]",403872,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",113052,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",42530,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(0,10]","(0,5e+03]",869,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(10,20]","(1e+04,Inf]",86488,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",4837,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(10,20]"
1999-07-05,"(1e+04,Inf]",63305,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",400739,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",11218,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",26842,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",11041,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(1e+04,Inf]",50507,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]"
1999-07-08,"(1e+04,Inf]",128447,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",5207659,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",169052,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",281338,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",52057,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",48989,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(0,10]"
1999-07-11,"(1e+04,Inf]",292887,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",2465333,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",32100,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",35328,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",36087,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(5e+03,1e+04]",19377,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-07-14,"(5e+03,1e+04]",17766,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",227180,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",186813,"(1e+03,Inf]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(5e+03,1e+04]",34550,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",252961,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",5874,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(10,20]"
1999-07-17,"(1e+04,Inf]",151485,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",86456,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",25962,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",524926,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",118775,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",7625,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]"
1999-07-20,"(1e+04,Inf]",360282,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",873714,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",124202,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",116173,"(0,500]","(2e+05,Inf]","(0,1e+03]","(0,10]","(0,5e+03]",5207,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",29614,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-07-23,"(1e+04,Inf]",1045385,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",681823,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",802732,"(0,500]","(1e+05,2e+05]","(1e+03,5e+03]","(20,Inf]","(0,5e+03]",2604,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(0,5e+03]",70673,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",113413,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-07-26,"(1e+04,Inf]",252354,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",76100,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",40146,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",74574,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",41953,"(1e+03,Inf]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",455,"(0,500]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]"
1999-07-29,"(1e+04,Inf]",53807,"(500,1e+03]","(2e+05,Inf]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",17302137,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",942,"(1e+03,Inf]","(0,1e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",882068,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",53378,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",9641,"(500,1e+03]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-08-01,"(1e+04,Inf]",170727,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",34112,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",12523,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",35203,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",385225,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",86560,"(0,500]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
1999-08-04,"(1e+04,Inf]",64773,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",180121,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",5558,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",24873,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",62549,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(5e+03,1e+04]",31256,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-08-07,"(1e+04,Inf]",84283,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",129628,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",21073,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",21622,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",21803,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",49896,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]"
1999-08-10,"(1e+04,Inf]",75549,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",20062645,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",17061,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]","(5e+03,1e+04]",478,"(0,500]","(0,1e+05]","(0,1e+03]","(0,10]","(1e+04,Inf]",455479,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",9767,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(0,10]"
1999-08-13,"(1e+04,Inf]",146558,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",27180,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(0,5e+03]",14421,"(1e+03,Inf]","(0,1e+05]","(1e+03,5e+03]","(10,20]","(5e+03,1e+04]",18953,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(5e+03,1e+04]",64233,"(1e+03,Inf]","(1e+05,2e+05]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",26743,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-08-16,"(1e+04,Inf]",29856,"(500,1e+03]","(2e+05,Inf]","(5e+03,Inf]","(10,20]","(1e+04,Inf]",967982,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(0,5e+03]",399859,"(0,500]","(1e+05,2e+05]","(0,1e+03]","(0,10]","(5e+03,1e+04]",76481,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(0,5e+03]",120332,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(20,Inf]","(1e+04,Inf]",7890,"(1e+03,Inf]","(0,1e+05]","(5e+03,Inf]","(0,10]"
1999-08-19,"(1e+04,Inf]",47019,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",53896,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",26177,"(1e+03,Inf]","(1e+05,2e+05]","(0,1e+03]","(20,Inf]","(5e+03,1e+04]",17696,"(0,500]","(1e+05,2e+05]","(5e+03,Inf]","(0,10]","(1e+04,Inf]",83752,"(1e+03,Inf]","(2e+05,Inf]","(5e+03,Inf]","(20,Inf]","(1e+04,Inf]",130354,"(500,1e+03]","(0,1e+05]","(1e+03,5e+03]","(0,10]"
